palavra,negative,positive
significava,0.624529772708,0.375470227292
bastante,0.38151165571,0.61848834429
parcelamento,0.266116360723,0.733883639277
dividem,0.609259303964,0.390740696036
winter,0.174125879795,0.825874120205
contratuais,0.253461733887,0.746538266113
detalhada,0.204599087335,0.795400912665
incumbentes,0.308742644243,0.691257355757
indignado,0.671611129062,0.328388870938
sigepe,0.183431063201,0.816568936799
aproveitar,0.466529523843,0.533470476157
administrativamente,0.512963578962,0.487036421038
coleman,0.312205616278,0.687794383722
proventos,0.433813706558,0.566186293442
indignada,0.45330808532,0.54669191468
conceitual,0.218682940113,0.781317059887
lido,0.601079867754,0.398920132246
convocadas,0.631864229817,0.368135770183
orientadas,0.431210902201,0.568789097799
deslizamentos,0.778072128382,0.221927871618
moreiras,0.329799378475,0.670200621525
date,0.185739398614,0.814260601386
wikileaks,0.713304484352,0.286695515648
questoes,0.627397396561,0.372602603439
harmon,0.375866893321,0.624133106679
irrita,0.485846143458,0.514153856542
stress,0.579649360232,0.420350639768
natural,0.333252405192,0.666747594808
controlar,0.259310365497,0.740689634503
validade,0.6366580969,0.3633419031
prorrogacao,0.628983478592,0.371016521408
superavit,0.316183600939,0.683816399061
st,0.295778740156,0.704221259844
acionar,0.496702716625,0.503297283375
prolexic,0.753413686612,0.246586313388
sandbox,0.257151566467,0.742848433533
defesas,0.743566043719,0.256433956281
sc,0.354462815435,0.645537184565
se,0.399380214177,0.600619785823
conscientizar,0.220335741357,0.779664258643
violou,0.48363490604,0.51636509396
mentalidade,0.37326686377,0.62673313623
decolagem,0.667875614837,0.332124385163
artefato,0.273157467424,0.726842532576
falado,0.239550113985,0.760449886015
intangivel,0.347637520367,0.652362479633
clinton,0.662266986013,0.337733013987
falada,0.43518026103,0.56481973897
meandros,0.636325572351,0.363674427649
indenizar,0.717944861724,0.282055138276
entrado,0.63891311456,0.36108688544
26a,0.505041769457,0.494958230543
naquele,0.313581993322,0.686418006678
autonomo,0.247815124682,0.752184875318
agravos,0.662025601581,0.337974398419
cogitado,0.639711880333,0.360288119667
recorde,0.257360218478,0.742639781522
temem,0.483738035121,0.516261964879
temer,0.681593974286,0.318406025714
agreguem,0.323711327676,0.676288672324
voando,0.664305598726,0.335694401274
desigualdades,0.62192287564,0.37807712436
autonoma,0.216687280866,0.783312719134
pesados,0.650305336656,0.349694663344
suspende,0.669628644586,0.330371355414
selecionada,0.161114751483,0.838885248517
promocional,0.20658477623,0.79341522377
aleatoria,0.514736184321,0.485263815679
aleatorio,0.469564239244,0.530435760756
referiu,0.256938668138,0.743061331862
beira,0.488259055781,0.511740944219
geoespaciais,0.232226940465,0.767773059535
populares,0.236687670964,0.763312329036
irrestrita,0.578489582164,0.421510417836
stellarium,0.208078460104,0.791921539896
determinam,0.231302809347,0.768697190653
reafirmando,0.175524035981,0.824475964019
botnets,0.763469375262,0.236530624738
dobrando,0.226674310426,0.773325689574
indisponibilidades,0.755716878817,0.244283121183
durval,0.514217856624,0.485782143376
dissidio,0.630371750969,0.369628249031
manipulacao,0.59800775896,0.40199224104
comprometa,0.2298786313,0.7701213687
contatadas,0.659695456679,0.340304543321
reducoes,0.465448354958,0.534551645042
omissoes,0.583109856086,0.416890143914
keizer,0.198570390693,0.801429609307
padaria,0.28893695123,0.71106304877
enderecar,0.333990080777,0.666009919223
travam,0.669049137078,0.330950862922
alergias,0.660762340407,0.339237659593
atualizados,0.203426708157,0.796573291843
bachareis,0.55265331434,0.44734668566
trauma,0.694416583891,0.305583416109
acontecido,0.688993173849,0.311006826151
travas,0.704221930656,0.295778069344
portadores,0.538210948517,0.461789051483
bla,0.582861822954,0.417138177046
interrompidos,0.704274728,0.295725272
bidcorp,0.519604488605,0.480395511395
votaram,0.679608045015,0.320391954985
vegetariana,0.288479063416,0.711520936584
lucrativa,0.404495705172,0.595504294828
revelacao,0.526453811358,0.473546188642
preferem,0.201527413436,0.798472586564
possibilita,0.116164971764,0.883835028236
minimizar,0.617890321972,0.382109678028
calamidade,0.719573378713,0.280426621287
furacao,0.66199445137,0.33800554863
lucrativo,0.409427842761,0.590572157239
queriamos,0.176050925937,0.823949074063
pune,0.746691768826,0.253308231174
sede,0.568677387113,0.431322612887
apaixonado,0.332566574423,0.667433425577
gallindo,0.179745457134,0.820254542866
fragmentado,0.643421098227,0.356578901773
palheiro,0.594219009461,0.405780990539
rumsfeld,0.372330829677,0.627669170323
massivo,0.404095284702,0.595904715298
bluemix,0.319768389305,0.680231610695
inalterada,0.316274057841,0.683725942159
misturar,0.212211495077,0.787788504923
opex,0.547883043766,0.452116956234
vacuo,0.315017207863,0.684982792137
soterrados,0.671646138874,0.328353861126
inalterado,0.436745248561,0.563254751439
funprev,0.358749366774,0.641250633226
falsos,0.736242897407,0.263757102593
usasse,0.673368980595,0.326631019405
vote,0.318880578936,0.681119421064
encaminhe,0.259925365128,0.740074634872
carregar,0.596065628062,0.403934371938
transformadoras,0.161662322616,0.838337677384
semestral,0.168330167229,0.831669832771
wayra,0.161533295338,0.838466704662
pnuma,0.605803622981,0.394196377019
custos,0.396106170291,0.603893829709
alivia,0.364840412812,0.635159587188
alucinante,0.547539505165,0.452460494835
cito,0.51852456848,0.48147543152
locadora,0.581914307825,0.418085692175
parando,0.608862084923,0.391137915077
descartamos,0.281923260705,0.718076739295
probabilidade,0.64974595735,0.35025404265
violacao,0.800597121284,0.199402878716
decorre,0.578294774095,0.421705225905
gostaria,0.516215442775,0.483784557225
convincente,0.374114135318,0.625885864682
inventou,0.332620790442,0.667379209558
14h30,0.607736686489,0.392263313511
necessitando,0.225391965907,0.774608034093
inventos,0.238950982695,0.761049017305
segurados,0.286667905331,0.713332094669
enredo,0.419617247487,0.580382752513
smpe,0.597794736859,0.402205263141
caracteres,0.61185009692,0.38814990308
rival,0.44972865333,0.55027134667
compostos,0.264862791294,0.735137208706
arrancou,0.220297951463,0.779702048537
haynes,0.207264005519,0.792735994481
entraves,0.654379901274,0.345620098726
reclamar,0.669901436966,0.330098563034
quadrante,0.156816171543,0.843183828457
problematicos,0.646393211931,0.353606788069
influente,0.216309400125,0.783690599875
xura,0.496101779585,0.503898220415
emea,0.249329560753,0.750670439247
controlado,0.234750562801,0.765249437199
confortavel,0.20945391595,0.79054608405
gravando,0.548932713947,0.451067286053
reter,0.165260318156,0.834739681844
interpretacoes,0.288051928472,0.711948071528
vivam,0.187216259864,0.812783740136
acirramento,0.622471648835,0.377528351165
relevancia,0.296524789801,0.703475210199
politicos,0.708827584378,0.291172415622
reclamam,0.491501728517,0.508498271483
fertil,0.222903385615,0.777096614385
esquecidos,0.697121431266,0.302878568734
valorizar,0.161274972319,0.838725027681
jefferson,0.487662720644,0.512337279356
logotipo,0.300678891736,0.699321108264
ocorrencia,0.75378675272,0.24621324728
humanas,0.262731967276,0.737268032724
forjar,0.672014441452,0.327985558548
offload,0.544740960046,0.455259039954
ajnsztajn,0.168956053688,0.831043946312
gratificacao,0.186344143046,0.813655856954
lesados,0.313805500824,0.686194499176
desperdicando,0.641984661757,0.358015338243
estimula,0.190718891755,0.809281108245
estimule,0.177796316675,0.822203683325
dieckmann,0.705272797977,0.294727202023
paget,0.669766479198,0.330233520802
merece,0.225728436138,0.774271563862
estimulo,0.30484624366,0.69515375634
pedagios,0.749477669334,0.250522330666
uranio,0.553826786434,0.446173213566
mereca,0.588701308186,0.411298691814
feroz,0.591327004486,0.408672995514
hortolandia,0.21088278778,0.78911721222
vasto,0.2580708288,0.7419291712
usuario,0.377727556907,0.622272443093
recursal,0.646136923913,0.353863076087
vasta,0.288161508742,0.711838491258
acabado,0.423100681589,0.576899318411
sofrida,0.706174596216,0.293825403784
votados,0.370127106625,0.629872893375
demonstrou,0.227558779367,0.772441220633
ajudaria,0.220343165945,0.779656834055
sofrido,0.721223843707,0.278776156293
enfrentando,0.655986307218,0.344013692782
madison,0.279846339926,0.720153660074
farmaceutica,0.541367191892,0.458632808108
qos,0.166412807655,0.833587192345
disponibilidade,0.297943399004,0.702056600996
dizia,0.636438490833,0.363561509167
transunion,0.595832632382,0.404167367618
imaginei,0.275584683147,0.724415316853
acumulados,0.672057688284,0.327942311716
facamos,0.261421936603,0.738578063397
xml,0.254326433771,0.745673566229
blinda,0.708584265695,0.291415734305
engano,0.690399899985,0.309600100015
carreguem,0.655799890346,0.344200109654
robo,0.208148504533,0.791851495467
aversao,0.450483719827,0.549516280173
ocasionada,0.716309019214,0.283690980786
ocasionado,0.562611812444,0.437388187556
disputa,0.670283211064,0.329716788936
anunciante,0.574467726493,0.425532273507
cansar,0.658983754589,0.341016245411
assistant,0.231533780977,0.768466219023
rejeita,0.505316017396,0.494683982604
monde,0.62784569172,0.37215430828
expositores,0.272565285016,0.727434714984
refinarias,0.412496334452,0.587503665548
pensado,0.19216991435,0.80783008565
medicoes,0.546919110628,0.453080889372
blindam,0.721109163502,0.278890836498
acusadas,0.694812785116,0.305187214884
bomba,0.742045354906,0.257954645094
descer,0.647158750747,0.352841249253
primo,0.388700252656,0.611299747344
silencio,0.665542727156,0.334457272844
adequadamente,0.193696973193,0.806303026807
diria,0.369080256455,0.630919743545
blindar,0.34295461281,0.65704538719
espm,0.14938259666,0.85061740334
medidor,0.342883545657,0.657116454343
impressiona,0.188108685863,0.811891314137
difundida,0.363231822336,0.636768177664
paradigmas,0.565389621332,0.434610378668
exibem,0.324761473046,0.675238526954
temporada,0.480331122072,0.519668877928
juazeiro,0.287628914755,0.712371085245
deferiu,0.491093217286,0.508906782714
financiamentos,0.186766405846,0.813233594154
prototipo,0.183599709456,0.816400290544
afim,0.667864745927,0.332135254073
fraudulentas,0.777473079476,0.222526920524
vendem,0.582053896607,0.417946103393
835,0.588720025847,0.411279974153
molde,0.563171343084,0.436828656916
enfatizou,0.350551515128,0.649448484872
basileia,0.637451541542,0.362548458458
perimetral,0.640983508541,0.359016491459
vender,0.594223634753,0.405776365247
jobs,0.277199488801,0.722800511199
permitindo,0.13458259028,0.86541740972
medeiros,0.526648628202,0.473351371798
intuitivas,0.127976218775,0.872023781225
enriquecimento,0.301890607852,0.698109392148
inflacao,0.655050235681,0.344949764319
awards,0.188019875038,0.811980124962
farto,0.231191978472,0.768808021528
acentua,0.645284980237,0.354715019763
suja,0.328692365102,0.671307634898
descompasso,0.507188373999,0.492811626001
distrair,0.617905036472,0.382094963528
senhores,0.375045448183,0.624954551817
conversei,0.235757261955,0.764242738045
harmonica,0.129957883091,0.870042116909
enraizados,0.639689492956,0.360310507044
conversem,0.221119497116,0.778880502884
converser,0.594511760625,0.405488239375
encaixa,0.292467132541,0.707532867459
estritas,0.604808815801,0.395191184199
kahle,0.601471455548,0.398528544452
gente,0.387014788955,0.612985211045
mano,0.253238689207,0.746761310793
minima,0.560782250802,0.439217749198
panico,0.56318128874,0.43681871126
setimo,0.272146188311,0.727853811689
copiando,0.648496507478,0.351503492522
droga,0.703783750404,0.296216249596
contrataram,0.229991305358,0.770008694642
interferencias,0.697383125205,0.302616874795
racionalizacao,0.509624502293,0.490375497707
sofridas,0.712547262889,0.287452737111
rejeitou,0.643548279558,0.356451720442
entregar,0.258173593739,0.741826406261
barato,0.331352298934,0.668647701066
apaga,0.694389227611,0.305610772389
hutton,0.646329671932,0.353670328068
dinamico,0.288039462869,0.711960537131
impulsionador,0.531769403353,0.468230596647
dinamica,0.481576854948,0.518423145052
esterlinas,0.306406162908,0.693593837092
climaticas,0.669425504599,0.330574495401
avisou,0.66522272615,0.33477727385
imovel,0.636756487755,0.363243512245
desembargadora,0.472093833201,0.527906166799
antivirus,0.683251479668,0.316748520332
inatividade,0.58034371163,0.41965628837
artesaos,0.223590244048,0.776409755952
trajeto,0.29052068671,0.70947931329
ameacas,0.728450236816,0.271549763184
obstaculos,0.61547408126,0.38452591874
espontaneo,0.252918789859,0.747081210141
curriculo,0.142053892707,0.857946107293
figurarem,0.270797467274,0.729202532726
muros,0.627696450415,0.372303549585
ivo,0.603809020969,0.396190979031
internetx,0.299204318984,0.700795681016
arranhada,0.628498375831,0.371501624169
ensejar,0.688262102414,0.311737897586
ouvida,0.587549994216,0.412450005784
utilitario,0.293675314821,0.706324685179
contundente,0.648472445896,0.351527554104
prorrogada,0.662399651607,0.337600348393
iwatch,0.576767624095,0.423232375905
fama,0.282443703022,0.717556296978
privatizacoes,0.348070398339,0.651929601661
justificados,0.682751221313,0.317248778687
fatima,0.406085158044,0.593914841956
xicara,0.651975727213,0.348024272787
sucedido,0.33475941898,0.66524058102
superadas,0.613549740217,0.386450259783
sigla,0.242570058324,0.757429941676
dobrada,0.651205067071,0.348794932929
esperto,0.382052417109,0.617947582891
prejudicada,0.465049392374,0.534950607626
prejudicado,0.490292565424,0.509707434576
ocupava,0.232829232633,0.767170767367
devolver,0.45023231747,0.54976768253
devolveu,0.221827177359,0.778172822641
cullen,0.483128624616,0.516871375384
oportunidade,0.268530695187,0.731469304813
reverta,0.253513564295,0.746486435705
estivessem,0.332638486676,0.667361513324
estatal,0.283918498516,0.716081501484
genio,0.391318220379,0.608681779621
alfredo,0.24632084964,0.75367915036
abordagem,0.484895876416,0.515104123584
nesse,0.335245309431,0.664754690569
defendida,0.253484064372,0.746515935628
apressam,0.454705524536,0.545294475464
bancada,0.462815889737,0.537184110263
danificada,0.619845765581,0.380154234419
danificado,0.693127669167,0.306872330833
processo,0.545989014884,0.454010985116
bancado,0.528268356938,0.471731643062
rivais,0.410148288218,0.589851711782
defendido,0.4344345512,0.5655654488
rubens,0.637815474059,0.362184525941
comissao,0.275928435735,0.724071564265
rousseff,0.599381102518,0.400618897482
perdera,0.56419017606,0.43580982394
discutido,0.42646777636,0.57353222364
escolhas,0.198193714011,0.801806285989
aborto,0.53890258773,0.46109741227
thielens,0.254224195108,0.745775804892
onda,0.46316749343,0.53683250657
ie10,0.256898857163,0.743101142837
cirurgias,0.655008273274,0.344991726726
quantico,0.583618753219,0.416381246781
postas,0.274906468112,0.725093531888
postar,0.616789093611,0.383210906389
raizes,0.215129227495,0.784870772505
usamos,0.212366095205,0.787633904795
pos,0.195567131433,0.804432868567
duelam,0.617695666875,0.382304333125
ansiosamente,0.56462589931,0.43537410069
senadores,0.653273628939,0.346726371061
controladora,0.25789925036,0.74210074964
world,0.245014782611,0.754985217389
postam,0.662855354784,0.337144645216
assistiram,0.236903830683,0.763096169317
funprevi,0.261296292623,0.738703707377
envolvia,0.664371717909,0.335628282091
63a,0.24898923739,0.75101076261
cfos,0.535055320849,0.464944679151
tsunami,0.545469146113,0.454530853887
faze,0.432690751047,0.567309248953
gauchos,0.429953204581,0.570046795419
estardalhaco,0.260666387035,0.739333612965
fortalecimento,0.147128116581,0.852871883419
geneticas,0.685306260911,0.314693739089
constitua,0.653169457338,0.346830542662
participo,0.505633277819,0.494366722181
empatico,0.167281607116,0.832718392884
